player_name,player_name_original,category,category_clean,n,n_eff,mean,std,skew,excess_kurtosis,delta_mu,sigma_ratio,tail_ratio_course,mean_adj,std_adj,df_t,distribution,sanity_flags,q01_adj,q05_adj,q10_adj,q25_adj,q50_adj,q75_adj,q90_adj,q95_adj,q99_adj
"conners, corey","Conners, Corey",sg_putt_adj,sg_putt,504,49.9999998248317,-0.2070462374579647,1.749314679755805,0.1548948957325448,0.9062426462404604,0.0,1.0,0.0,-0.2070462374579647,1.749314679755805,10.620743379150106,student_t,,-5.3138,-2.9856999999999996,-2.3457,-1.4844,-0.0777999999999999,0.6896,1.7945999999999998,2.2242000000000006,5.0376
"coody, pierceson","Coody, Pierceson",sg_app_adj,sg_app,142,49.66006215896878,0.3310382163158412,1.3344148854774478,-0.4171012196023455,-0.105788164829033,0.0,1.0,0.0,0.3310382163158412,1.3344148854774478,inf,normal,,-3.3414,-2.1823,-1.3137,-0.40959999999999996,0.3766,1.2247,1.666,2.5012,2.8506
"coody, pierceson","Coody, Pierceson",sg_arg_adj,sg_arg,142,49.66006215896878,-0.1413714789171724,1.2798743220477642,-1.123501753092096,1.675750471123722,0.0,1.0,0.0,-0.1413714789171724,1.2798743220477642,7.580485342770949,student_t,df_t<8,-3.6934,-2.4934000000000003,-1.8106,-0.7874,0.1061999999999999,0.6666,1.1218,1.4905999999999997,2.1670000000000003
"coody, pierceson","Coody, Pierceson",sg_ott_adj,sg_ott,142,49.66006215896878,0.6587803292484675,0.8252861158766415,-0.6807038204719672,0.5122565092387523,0.0,1.0,0.0,0.6587803292484675,0.8252861158766415,15.712881909331722,student_t,,-1.282,-0.823,-0.43499999999999983,0.027000000000000024,0.888,1.19,1.687,1.715,2.1460000000000004
"coody, pierceson","Coody, Pierceson",sg_putt_adj,sg_putt,142,49.66006215896878,0.0070042984609266,1.6614812680661837,-0.4457949117794962,-0.3273777218198104,0.0,1.0,0.0,0.0070042984609266,1.6614812680661837,inf,normal,,-3.8612,-3.3328,-2.5156,-0.7063999999999999,0.0874,1.2663,2.1737,2.4017,3.1601
"dahmen, joel","Dahmen, Joel",sg_app_adj,sg_app,416,49.99999407925976,0.1482376961378844,1.556715627157848,-0.1218567397444204,-0.3399681742001226,0.0,1.0,0.0,0.1482376961378844,1.556715627157848,inf,normal,,-3.7925000000000004,-2.6596,-1.7349,-1.0202,-0.06290000000000001,1.3981,2.3746,2.5255,3.5700000000000003
"dahmen, joel","Dahmen, Joel",sg_arg_adj,sg_arg,416,49.99999407925976,-0.1801689911663409,1.031909336549043,-0.3428421530625686,-0.528589196103944,0.0,1.0,0.0,-0.1801689911663409,1.031909336549043,inf,normal,,-2.2476000000000003,-2.2304000000000004,-1.8424,-0.975,-0.037699999999999984,0.5626000000000001,0.9636,1.3156,1.805
"dahmen, joel","Dahmen, Joel",sg_ott_adj,sg_ott,416,49.99999407925976,0.4040597849172469,0.809008990215875,-0.4688182182156126,1.5425576946685675,0.0,1.0,0.0,0.4040597849172469,0.809008990215875,7.8896438173673324,student_t,df_t<8,-2.185,-1.164,-0.527,-0.01200000000000001,0.396,0.8360000000000001,1.247,1.813,2.313
"dahmen, joel","Dahmen, Joel",sg_putt_adj,sg_putt,416,49.99999407925976,-0.3254656369068035,1.7177946234060988,0.0454584250608845,0.4491832975214902,0.0,1.0,0.0,-0.3254656369068035,1.7177946234060988,17.35757592302938,student_t,,-5.0116,-3.1608,-2.1213,-1.2508,-0.5162,0.7816000000000002,1.6404999999999998,3.0652,3.8581
"davis, cameron","Davis, Cameron",sg_app_adj,sg_app,436,49.99999733992369,-0.5017898310482996,1.7998163457183165,-0.5448821000389119,-0.1225707930423682,0.0,1.0,0.0,-0.5017898310482996,1.7998163457183165,inf,normal,,-4.781649999999999,-3.5598,-3.2768,-1.7887,-0.3435,1.043,1.8226,1.9053499999999999,2.3906
"davis, cameron","Davis, Cameron",sg_arg_adj,sg_arg,436,49.99999733992369,-0.192423456751701,1.3963989131641492,-0.2003057607088777,0.48501185477267,0.0,1.0,0.0,-0.192423456751701,1.3963989131641492,16.370831642480702,student_t,,-4.819999999999999,-2.5257,-1.9164,-0.9412,-0.2294,0.8079999999999999,1.7636,2.2868,2.5556
"davis, cameron","Davis, Cameron",sg_ott_adj,sg_ott,436,49.99999733992369,-0.4882721505228319,1.32745257479837,-1.0018999111850309,1.165046234399874,0.0,1.0,0.0,-0.4882721505228319,1.32745257479837,9.150010208041792,student_t,,-4.484999999999999,-2.88,-2.132,-1.097,-0.357,0.33599999999999997,1.009,1.1360000000000001,1.7040000000000002
"davis, cameron","Davis, Cameron",sg_putt_adj,sg_putt,436,49.99999733992369,-0.2782637465261337,1.8163049220728944,-0.3197868721069433,1.0589246193550863,0.0,1.0,0.0,-0.2782637465261337,1.8163049220728944,9.666125699914467,student_t,,-4.7193000000000005,-3.9308,-3.1348,-1.057,0.022299999999999986,0.7662,1.8752,2.0926,4.403700000000001
"day, jason","Day, Jason",sg_app_adj,sg_app,375,49.99996947091128,-0.1909521553442014,1.4449287186928386,0.3649525394533423,-0.1118651067121514,0.0,1.0,0.0,-0.1909521553442014,1.4449287186928386,inf,normal,,-3.8439,-2.0194,-1.5293999999999999,-1.3453,-0.5516,0.7393000000000001,1.7724000000000002,2.1602,3.3802
"day, jason","Day, Jason",sg_arg_adj,sg_arg,375,49.99996947091128,0.4501341517201585,1.1356677803633506,-0.3227393514283239,-0.2233150217890354,0.0,1.0,0.0,0.4501341517201585,1.1356677803633506,inf,normal,,-2.4062,-1.4812,-0.8266,-0.34659999999999996,0.5926,1.1698,2.0036,2.1582,2.702
