player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,skill_v2_delta,age,dsle_,c_adj,exp,c_hist,pred,std_dev,sample
"schultz, cooper",-3.18,0.0,,0.0,-2.89,0.29,0.0,,,,,,,,,,,0.0,0.0,-3.18,,0.0,0.0,0.0,0.0,-2.89,3.2,0.0
"shipley, neal",-0.34,0.0,,0.0,-0.48,-0.07,0.0,-0.01,,0.0,-0.07,,-0.02,-0.15,-0.09,0.02,0.07,-0.0,0.0,0.0,0.01,-0.07,-0.05,-0.01,0.01,-0.41,2.3,42.0
"sihota, jeevan",-2.91,0.0,,0.0,-3.93,-1.01,0.0,,,,,,,,,,,0.0,0.0,-2.91,,0.0,0.0,0.0,0.0,-3.93,2.3,0.0
"silverman, ben",-0.48,0.0,,0.0,-0.48,-0.0,0.0,-0.01,,0.0,-0.12,,-0.01,-0.2,-0.01,-0.03,-0.03,0.0,0.0,0.0,-0.11,0.01,0.05,0.01,-0.03,-0.48,2.42,45.0
"skinns, david",-0.35,0.0,,0.0,-0.39,-0.02,0.0,-0.0,,0.0,-0.08,,-0.01,-0.14,-0.04,0.0,-0.01,0.0,0.0,0.0,-0.19,0.04,0.01,0.02,0.05,-0.37,2.49,40.0
"smith, jordan",0.53,0.0,,0.0,0.8,0.07,0.0,,0.1,-0.04,,0.1,-0.01,0.25,0.08,0.01,0.08,-0.0,0.0,0.0,-0.03,0.04,-0.02,-0.02,0.0,0.6,2.56,55.0
"smotherman, austin",-0.19,0.0,,0.0,0.01,0.1,0.0,-0.01,,-0.0,0.03,,0.0,0.04,-0.2,0.02,0.03,-0.0,0.0,0.0,-0.04,-0.07,0.02,0.01,-0.03,-0.09,3.08,51.0
"snedeker, brandt",-0.11,0.0,,0.0,0.1,0.1,0.0,-0.02,,-0.0,0.07,,0.0,0.07,-0.1,-0.01,-0.07,-0.0,0.0,0.0,-0.2,0.04,0.09,0.02,0.01,-0.0,2.67,42.0
"springer, hayden",-0.49,0.0,,0.0,-0.68,-0.09,0.0,-0.0,,0.0,-0.11,,-0.01,-0.25,-0.1,0.01,-0.01,0.0,0.0,0.0,-0.01,0.04,-0.03,-0.0,-0.01,-0.58,2.59,44.0
"stanger, jimmy",-0.76,0.0,,0.0,-0.92,-0.08,0.0,-0.0,,0.0,-0.15,,-0.01,-0.26,-0.31,0.01,0.04,-0.0,0.0,0.0,-0.03,0.01,-0.05,-0.02,0.0,-0.84,2.74,43.0
"stevens, samuel",0.33,0.0,,0.0,0.67,0.17,0.0,-0.02,,-0.0,0.1,,0.01,0.18,-0.07,0.02,0.02,0.0,-0.0,0.0,-0.02,0.01,-0.03,0.02,0.09,0.5,2.37,69.0
"stout, preston",-0.71,0.0,,0.0,-0.09,0.61,0.0,0.0,,0.0,-0.01,,-0.01,-0.07,0.04,0.02,0.03,0.0,0.0,-0.67,-0.02,0.0,0.0,0.0,0.0,-0.09,2.7,13.0
"streelman, kevin",-0.61,0.0,,0.0,-0.7,-0.04,0.0,-0.02,,0.0,-0.13,,-0.01,-0.24,-0.06,0.01,-0.01,0.0,-0.0,0.0,-0.24,-0.04,0.05,0.02,0.05,-0.66,2.43,36.0
"suber, jackson",0.39,0.0,,0.0,0.58,0.09,0.0,,-0.01,-0.03,,-0.01,-0.01,0.28,0.09,-0.0,0.09,-0.0,0.0,0.0,0.04,0.04,-0.04,-0.02,-0.02,0.49,3.2,56.0
"svensson, adam",-0.73,0.0,,0.0,-0.36,0.18,0.0,-0.01,,0.0,-0.12,,-0.02,-0.28,-0.37,0.01,-0.06,-0.0,0.0,0.0,-0.04,0.01,0.06,0.04,0.05,-0.54,2.36,42.0
"svensson, jesper",-0.08,0.0,,0.0,-0.05,0.02,0.0,-0.01,,0.0,-0.04,,-0.01,0.05,-0.09,0.0,0.08,-0.0,0.0,0.0,-0.02,0.04,-0.11,-0.01,0.03,-0.06,3.07,46.0
"thompson, davis",0.07,0.0,,0.0,0.32,0.13,0.0,-0.02,,-0.0,0.09,,0.0,0.12,-0.0,0.01,0.0,-0.0,-0.0,0.0,0.0,-0.07,-0.02,-0.01,-0.03,0.2,2.33,54.0
"tosti, alejandro",-0.97,0.0,,0.0,-0.94,0.01,0.0,-0.01,,0.0,-0.27,,-0.03,-0.44,-0.17,0.03,0.05,-0.0,0.0,0.0,-0.02,0.04,-0.05,-0.02,-0.08,-0.95,2.62,42.0
"van rooyen, erik",-0.35,0.0,,0.0,-0.5,-0.07,0.0,-0.02,,0.0,-0.06,,-0.01,-0.07,0.08,-0.04,-0.03,-0.0,0.0,0.0,-0.08,-0.07,0.01,0.02,-0.1,-0.43,2.3,46.0
"vanderlaan, john",-0.83,0.0,,0.0,-0.73,0.05,0.0,-0.0,,0.0,-0.21,,-0.01,-0.48,-0.14,0.01,0.01,0.0,0.0,0.0,-0.02,0.04,-0.0,-0.02,0.0,-0.78,2.63,46.0
"ventura, kristoffer",-0.12,0.0,,0.0,-0.06,0.03,0.0,-0.01,,-0.0,-0.09,,-0.0,-0.11,0.09,0.0,0.05,0.0,0.0,0.0,-0.03,0.04,-0.04,-0.0,-0.02,-0.09,2.3,36.0
"vilips, karl",-0.3,0.0,,0.0,-0.36,-0.03,0.0,-0.02,,0.0,-0.08,,0.0,-0.15,0.04,-0.0,-0.03,-0.0,-0.0,0.0,0.02,-0.04,-0.02,-0.02,-0.01,-0.33,2.94,47.0
"villegas, camilo",-1.02,0.0,,0.0,-0.96,0.03,0.0,-0.0,,0.0,-0.24,,-0.02,-0.47,-0.17,-0.0,-0.07,-0.0,0.0,0.0,-0.19,0.04,0.06,0.02,0.03,-0.99,2.48,46.0
"walker, danny",-1.22,0.0,,0.0,-1.26,-0.02,0.0,-0.0,,0.0,-0.25,,-0.02,-0.55,-0.36,0.05,-0.01,0.0,0.0,0.0,-0.02,0.01,-0.03,-0.02,-0.02,-1.24,3.2,52.0
"whaley, vince",-0.65,0.0,,0.0,-0.62,0.02,0.0,-0.01,,0.0,-0.05,,-0.02,-0.21,-0.27,-0.01,-0.05,0.0,0.0,0.0,-0.03,0.01,0.02,0.01,-0.04,-0.64,2.45,44.0
"wise, aaron",-0.4,0.0,,0.0,-0.45,-0.02,0.0,-0.02,,0.0,-0.21,,-0.01,-0.2,0.08,0.0,-0.04,0.0,0.0,0.0,-0.02,0.04,0.0,-0.02,-0.0,-0.42,3.11,25.0
"wood, griffin",-2.14,0.0,,0.0,-3.24,-1.11,0.0,,,,,,,,,,,0.0,0.0,-2.14,,0.0,0.0,0.0,0.0,-3.24,3.2,0.0
"woodland, gary",0.46,0.0,,0.0,0.35,-0.05,0.0,,0.25,-0.05,,0.13,-0.02,0.32,-0.12,-0.0,0.14,-0.0,-0.0,0.0,-0.15,0.01,-0.14,0.06,0.03,0.4,3.09,59.0
"wu, dylan",-0.65,0.0,,0.0,-0.53,0.06,0.0,-0.0,,0.0,-0.18,,-0.01,-0.31,-0.11,0.01,-0.07,-0.0,0.0,0.0,-0.02,0.01,0.04,0.02,-0.03,-0.59,2.33,45.0
"yellamaraju, sudarshan",0.26,0.0,,0.0,0.27,0.01,0.0,-0.01,,-0.0,0.1,,0.02,0.23,-0.02,-0.01,0.03,-0.0,0.0,0.0,0.02,-0.04,-0.03,-0.02,0.0,0.26,2.63,64.0
"yu, kevin",0.23,0.0,,0.0,0.19,-0.02,0.0,-0.01,,0.0,0.09,,-0.0,0.16,0.02,0.0,0.05,-0.0,-0.0,0.0,-0.0,0.04,-0.05,0.01,-0.06,0.21,2.59,50.0
"hoffman, charley",-1.8,0.0,,0.0,,0.0,0.0,-0.02,,0.0,-0.32,,-0.04,-0.69,-0.46,0.03,-0.02,0.0,-0.0,0.0,-0.27,0.01,0.0,0.01,-0.03,-1.8,2.3,32.0
