player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"reilly, logan",-2.03,0.0,,0.0,-2.03,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-2.03,0.0,3.0,0.0
"reitan, kristoffer",1.04,0.0,,0.0,1.12,0.0,0.0,,0.11,-0.01,,0.05,-0.01,0.51,0.09,-0.0,0.12,0.01,0.0,0.04,0.08,0.09,-0.03,0.0,1.04,0.0,3.2,51.0
"repetto taylor, rocco paolo",-1.5,0.0,,0.0,-1.57,-0.03,0.0,-0.04,,0.04,-0.25,,-0.09,-0.61,-0.3,0.04,-0.21,0.0,0.0,-0.01,-0.03,0.0,-0.04,0.0,-1.54,0.0,3.09,35.0
"robles, matt",-3.29,0.0,,0.0,-3.29,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-3.29,0.0,3.0,0.0
"rodgers, patrick",-0.08,0.0,,0.0,0.07,0.08,0.0,0.02,,-0.0,0.03,,0.02,0.06,-0.08,-0.02,-0.02,-0.01,-0.0,-0.01,-0.01,-0.04,-0.01,0.0,-0.01,0.0,2.56,67.0
"rose, justin",1.35,0.0,,0.0,1.2,0.0,0.0,,0.49,-0.01,,0.11,-0.03,0.6,0.06,0.0,0.06,0.19,0.0,-0.22,0.05,0.06,-0.02,0.0,1.35,0.0,3.05,42.0
"roy, kevin",-0.37,0.0,,0.0,-0.26,0.05,0.0,0.02,,-0.0,0.01,,0.01,-0.05,-0.24,-0.0,-0.06,0.0,0.0,-0.04,0.07,-0.05,-0.04,0.0,-0.31,0.0,3.09,48.0
"rozo, marcelo",-0.87,0.0,,0.0,-1.05,-0.09,0.0,-0.02,,0.04,-0.22,,-0.08,-0.48,-0.14,0.04,-0.0,0.0,0.0,-0.05,0.05,0.03,-0.04,0.0,-0.96,0.0,2.3,32.0
"russell, miles",-1.31,0.0,,0.0,-0.77,0.27,0.0,-0.03,,0.01,-0.22,,-0.03,-0.5,-0.09,0.04,-0.21,0.0,0.0,0.03,-0.28,0.01,-0.04,0.0,-1.04,0.0,2.7,13.0
"saddier, adrien",-0.41,0.0,,0.0,-0.2,0.11,0.0,0.01,,0.01,-0.06,,-0.03,-0.17,-0.01,0.0,0.01,-0.01,-0.0,-0.01,-0.09,-0.03,-0.04,0.0,-0.3,0.0,2.45,37.0
"sato, taihei",-0.9,0.0,,0.0,-0.9,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-0.9,0.0,3.2,0.0
"schaper, jayden",0.41,0.0,,0.0,0.55,0.07,0.0,0.03,,-0.02,0.05,,0.04,0.1,0.07,0.03,-0.01,-0.01,0.0,0.06,-0.01,0.12,-0.04,0.0,0.48,0.0,2.48,45.0
"schauffele, xander",2.02,0.0,,0.0,2.26,0.0,0.0,,0.53,-0.03,,0.18,-0.03,0.85,0.11,-0.01,0.17,0.18,0.0,-0.0,-0.01,0.11,-0.02,0.0,2.02,0.0,2.51,47.0
"scheffler, scottie",3.1,0.0,,0.0,3.06,0.0,0.0,,0.68,-0.04,,0.31,-0.05,1.54,0.24,-0.02,0.14,0.14,0.0,0.03,-0.01,0.18,-0.04,0.0,3.1,0.0,2.34,49.0
"schmid, matthias",0.09,0.0,,0.0,0.19,0.05,0.0,0.01,,0.0,0.01,,-0.02,0.01,-0.01,0.0,0.01,0.01,0.0,0.04,0.05,-0.01,-0.04,0.0,0.14,0.0,2.82,50.0
"schoenberger, jack",-4.0,0.0,,0.0,-4.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-4.0,0.0,3.0,0.0
"scott, adam",1.05,0.0,,0.0,1.24,0.0,0.0,,0.36,-0.02,,0.1,-0.02,0.55,0.15,0.01,0.09,0.0,0.0,-0.22,-0.01,0.08,-0.03,0.0,1.05,0.0,2.54,47.0
"shah, manav",-3.3,0.0,,0.0,-3.3,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,-0.03,-0.04,0.0,-3.3,0.0,3.17,0.0
"shipley, neal",0.08,0.0,,0.0,-0.28,-0.18,0.0,0.02,,0.01,-0.07,,-0.05,-0.12,-0.01,0.0,0.12,0.0,0.0,0.06,0.07,0.09,-0.04,0.0,-0.1,0.0,2.33,36.0
"silverman, ben",-0.44,0.0,,0.0,-0.64,-0.1,0.0,0.01,,0.02,-0.11,,-0.05,-0.21,0.0,-0.01,-0.03,0.01,0.0,-0.07,0.07,-0.03,-0.04,0.0,-0.54,0.0,2.41,40.0
"smalley, alex",0.77,0.0,,0.0,0.97,0.05,0.0,,0.13,-0.01,,0.06,-0.02,0.57,0.04,-0.02,0.02,0.04,0.0,0.03,-0.04,0.02,-0.04,0.0,0.82,0.0,2.76,57.0
"smith, cameron",0.53,0.0,,0.0,0.48,-0.01,0.0,,0.37,-0.0,,0.04,-0.01,0.27,0.1,-0.02,-0.14,0.1,0.0,-0.0,-0.01,-0.13,-0.03,0.0,0.52,0.0,2.3,43.0
"sollon, jake",-3.4,0.0,,0.0,-3.4,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-3.4,0.0,2.3,0.0
"spaun, j.j.",1.42,0.0,,0.0,1.54,0.0,0.0,,0.27,-0.02,,0.13,-0.02,0.77,0.17,0.01,0.1,0.02,-0.0,-0.04,-0.01,0.09,-0.04,0.0,1.42,0.0,2.52,49.0
"spieth, jordan",1.14,0.0,,0.0,1.26,0.0,0.0,,0.28,-0.02,,0.1,-0.02,0.53,0.04,-0.01,0.14,0.1,0.0,-0.0,-0.04,0.07,-0.03,0.0,1.14,0.0,2.56,57.0
"stanger, jimmy",-0.26,0.0,,0.0,-0.53,-0.14,0.0,0.0,,0.03,-0.12,,-0.04,-0.32,0.09,-0.01,0.06,0.0,0.0,0.02,0.07,-0.01,-0.04,0.0,-0.39,0.0,2.64,38.0
"stevens, samuel",0.15,0.0,,0.0,0.56,0.21,0.0,0.02,,-0.01,0.08,,0.03,0.15,-0.12,0.01,0.0,0.01,-0.0,0.03,-0.03,0.02,-0.04,0.0,0.35,0.0,2.3,61.0
"stout, preston",-0.13,0.0,,0.0,-0.13,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.18,-0.04,0.0,-0.13,0.0,2.92,0.0
"straka, sepp",0.68,0.0,,0.0,0.89,0.05,0.0,,0.27,-0.01,,0.11,-0.02,0.43,-0.0,0.0,-0.04,-0.02,0.0,-0.01,-0.01,0.02,-0.04,0.0,0.73,0.0,3.2,52.0
"suber, jackson",0.44,0.0,,0.0,0.21,-0.11,0.0,0.0,,-0.0,-0.02,,-0.01,0.06,0.19,0.01,0.06,-0.01,0.0,0.05,0.07,0.07,-0.04,0.0,0.32,0.0,3.2,42.0
