player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"kim, tom",0.28,0.0,,0.0,,0.0,0.0,0.04,,-0.01,0.05,,0.02,0.15,-0.01,0.01,-0.04,0.0,0.0,0.07,0.01,0.03,-0.02,-0.02,0.28,0.0,2.37,47.0
"kirk, chris",0.08,0.0,,0.0,,0.0,0.0,0.03,,-0.02,0.08,,0.01,0.2,-0.09,0.01,0.02,0.0,-0.0,-0.1,-0.02,0.01,-0.04,0.0,0.08,0.0,2.3,40.0
"kizzire, patton",-1.23,0.0,,0.0,,0.0,0.0,0.02,,0.01,-0.11,,-0.07,-0.41,-0.37,0.02,-0.19,-0.0,0.0,-0.09,-0.02,0.02,-0.04,0.0,-1.23,0.0,2.77,30.0
"koepka, brooks",0.75,0.0,,0.0,,0.0,0.0,,0.37,-0.01,,0.05,-0.03,0.37,0.11,0.01,0.09,0.0,-0.0,-0.04,-0.09,-0.04,-0.04,0.0,0.75,0.0,2.55,37.0
"lamprecht, christo",-0.96,0.0,,0.0,,0.0,0.0,-0.0,,0.02,-0.16,,-0.08,-0.42,-0.23,-0.0,-0.01,0.0,0.0,0.06,-0.02,-0.09,-0.04,0.0,-0.96,0.0,2.97,36.0
"lebioda, hank",-0.57,0.0,,0.0,,0.0,0.0,0.01,,0.01,-0.06,,-0.03,-0.21,-0.2,0.01,-0.06,-0.0,0.0,0.0,-0.02,0.01,-0.04,0.0,-0.57,0.0,2.57,40.0
"lew, dawson",-2.5,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-2.5,0.0,3.0,0.0
"li, haotong",0.07,0.0,,0.0,,0.0,0.0,0.03,,-0.02,0.04,,0.03,0.1,-0.05,0.0,0.01,0.0,-0.0,0.02,-0.02,-0.03,-0.04,0.0,0.07,0.0,2.64,41.0
"lipsky, david",-0.44,0.0,,0.0,,0.0,0.0,0.01,,-0.0,-0.02,,0.0,-0.09,-0.17,0.01,-0.07,-0.0,-0.0,-0.06,-0.02,0.04,-0.02,-0.05,-0.44,0.0,2.75,37.0
"lower, justin",-0.79,0.0,,0.0,,0.0,0.0,0.01,,0.02,-0.14,,-0.06,-0.37,-0.09,0.01,-0.02,-0.0,0.0,-0.05,-0.08,0.06,-0.01,-0.07,-0.79,0.0,3.12,28.0
"lowry, shane",1.09,0.0,,0.0,1.09,0.0,0.0,,0.3,-0.02,,0.12,-0.03,0.6,0.11,-0.01,0.01,0.0,0.0,-0.09,0.1,0.02,-0.02,0.01,1.09,0.0,2.55,49.0
"macintyre, robert",1.08,0.0,,0.0,1.4,0.0,0.0,,0.29,-0.02,,0.14,-0.03,0.54,-0.02,-0.01,0.12,0.0,0.0,0.03,0.07,-0.02,-0.02,-0.01,1.08,0.0,2.65,47.0
"malnati, peter",-0.8,0.0,,0.0,,0.0,0.0,0.01,,0.01,-0.16,,-0.04,-0.38,0.01,-0.01,-0.11,-0.0,0.0,-0.07,-0.08,-0.01,-0.01,0.04,-0.8,0.0,2.38,34.0
"martin, ben",-1.15,0.0,,0.0,,0.0,0.0,0.01,,0.04,-0.19,,-0.08,-0.52,-0.36,0.02,-0.05,0.0,0.0,-0.07,0.06,0.03,-0.04,0.0,-1.15,0.0,2.93,37.0
"matthews, justin",-1.71,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.02,0.0,-1.71,0.0,2.3,0.0
"mccarthy, denny",0.54,0.0,,0.0,0.43,-0.03,0.0,,0.21,-0.0,,0.05,-0.0,0.27,0.07,-0.02,-0.11,0.0,-0.0,-0.01,0.09,0.03,-0.04,0.0,0.51,0.0,2.3,55.0
"mcculloch, ashton",-2.82,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,-0.02,-0.02,0.0,-2.82,0.0,3.05,0.0
"mcgreevy, max",0.27,0.0,,0.0,,0.0,0.0,0.02,,-0.02,0.05,,0.02,0.08,0.01,0.02,0.01,-0.0,0.0,0.02,0.01,0.03,-0.01,0.03,0.27,0.0,2.42,47.0
"meissner, mac",0.54,0.0,,0.0,0.93,0.1,0.0,,0.1,-0.01,,0.05,-0.02,0.35,0.05,-0.02,-0.05,-0.0,0.0,0.05,0.1,-0.0,-0.03,-0.02,0.64,0.0,2.3,47.0
"mitchell, keith",0.62,0.0,,0.0,,0.0,0.0,,0.18,-0.02,,0.06,-0.02,0.33,0.07,0.0,0.15,-0.0,-0.0,-0.02,-0.02,-0.08,-0.02,0.0,0.62,0.0,2.5,53.0
"moore, taylor",0.17,0.0,,0.0,,0.0,0.0,0.02,,-0.01,0.03,,0.03,0.13,0.04,-0.01,0.05,0.0,-0.0,-0.0,0.01,-0.04,-0.02,-0.06,0.17,0.0,2.36,41.0
"morikawa, collin",1.25,0.0,,0.0,,0.0,0.0,,0.44,-0.02,,0.15,-0.05,0.8,0.08,-0.01,0.02,0.0,-0.0,0.03,-0.18,0.02,-0.04,0.0,1.25,0.0,2.63,35.0
"mouw, william",-0.01,0.0,,0.0,,0.0,0.0,0.01,,0.0,0.02,,-0.02,-0.01,-0.05,0.01,0.03,-0.0,0.0,0.06,-0.02,-0.01,-0.02,-0.01,-0.01,0.0,2.58,38.0
"nakajima, keita",-0.05,0.0,,0.0,,0.0,0.0,0.01,,0.0,-0.04,,-0.02,-0.08,0.05,0.0,-0.01,-0.0,-0.0,0.06,0.01,0.01,-0.04,0.0,-0.05,0.0,2.58,25.0
"neergaard-petersen, rasmus",0.2,0.0,,0.0,,0.0,0.0,0.02,,-0.0,0.01,,-0.0,0.07,0.0,0.0,0.07,0.0,0.0,0.05,0.01,0.0,-0.04,0.0,0.2,0.0,2.3,47.0
"nesbitt, drew",-1.7,0.0,,0.0,,0.0,0.0,-0.04,,0.04,-0.3,,-0.07,-0.8,-0.25,0.04,-0.2,0.0,0.0,0.02,-0.08,-0.01,-0.04,0.0,-1.7,0.0,2.68,29.0
"noren, alex",1.13,0.0,,0.0,1.15,0.0,0.0,,0.27,-0.02,,0.12,-0.03,0.65,0.2,-0.02,0.02,0.0,0.0,-0.18,0.1,0.07,-0.03,-0.01,1.13,0.0,2.34,50.0
"nyholm, pontus",-0.38,0.0,,0.0,,0.0,0.0,0.0,,0.02,-0.05,,-0.06,-0.15,-0.12,-0.0,0.02,0.0,0.0,0.04,-0.02,-0.03,-0.04,0.0,-0.38,0.0,3.13,34.0
"o'donovan, declan",-2.5,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,0.0,-0.04,0.0,-2.5,0.0,3.0,0.0
"o'hair, sean",-1.7,0.0,,0.0,,0.0,0.0,-0.0,,0.04,-0.24,,-0.1,-0.61,-0.35,0.02,-0.03,0.0,0.0,-0.14,-0.26,0.02,-0.04,0.0,-1.7,0.0,2.79,0.0
"olesen, thorbjorn",0.1,0.0,,0.0,,0.0,0.0,0.02,,-0.01,0.06,,0.0,0.11,-0.06,0.01,0.02,-0.0,0.0,-0.04,0.01,-0.01,-0.01,0.0,0.1,0.0,3.09,37.0
"parry, john",-0.22,0.0,,0.0,,0.0,0.0,0.02,,-0.01,0.05,,0.02,0.09,-0.22,0.01,-0.07,0.0,0.0,-0.08,-0.02,0.02,-0.04,0.0,-0.22,0.0,2.49,58.0
"pavon, matthieu",-0.41,0.0,,0.0,,0.0,0.0,0.02,,0.0,-0.06,,-0.0,-0.19,-0.04,0.0,0.02,0.0,-0.0,-0.01,-0.02,0.01,-0.02,-0.12,-0.41,0.0,2.3,43.0
"pendrith, taylor",0.33,0.0,,0.0,0.52,0.1,0.0,0.03,,-0.01,0.08,,0.01,0.23,-0.04,-0.0,0.04,0.0,0.0,-0.02,0.09,-0.06,-0.01,-0.01,0.43,0.0,2.56,54.0
