player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"matsuyama, hideki",0.77,0.0,,0.0,0.98,0.05,0.0,,0.37,-0.02,,0.14,-0.02,0.51,0.01,-0.0,-0.05,0.0,-0.0,-0.02,-0.05,-0.07,-0.02,-0.01,0.83,0.0,2.54,53.0
"mccarty, matt",0.62,0.0,,0.0,0.64,0.0,0.0,,0.14,-0.01,,0.06,-0.01,0.47,0.03,-0.01,0.02,-0.0,0.0,0.04,-0.08,0.02,-0.03,-0.01,0.63,0.0,2.57,57.0
"mcgreevy, max",0.26,0.0,,0.0,0.42,0.08,0.0,0.02,,-0.02,0.06,,0.03,0.11,-0.06,0.01,0.03,-0.0,0.0,0.02,0.01,0.01,0.01,0.02,0.34,0.0,2.54,43.0
"meissner, mac",0.63,0.0,,0.0,0.77,0.03,0.0,0.01,,-0.02,0.07,,0.03,0.23,0.14,-0.01,-0.01,-0.0,0.0,0.05,0.04,-0.05,0.01,0.15,0.67,0.0,2.3,39.0
"mitchell, keith",0.77,0.0,,0.0,0.83,0.02,0.0,,0.18,-0.01,,0.05,-0.01,0.3,0.14,-0.0,0.12,-0.0,-0.0,-0.02,0.04,0.0,0.04,-0.06,0.78,0.0,2.49,51.0
"moore, taylor",0.19,0.0,,0.0,0.32,0.06,0.0,0.03,,-0.0,0.03,,0.03,0.09,0.15,-0.01,0.05,0.0,-0.0,0.0,0.04,-0.03,0.02,-0.19,0.26,0.0,2.43,37.0
"mouw, william",0.03,0.0,,0.0,0.03,-0.0,0.0,0.01,,0.0,0.02,,-0.01,0.01,-0.06,0.01,0.04,-0.0,0.0,0.06,0.01,0.03,-0.02,-0.07,0.03,0.0,2.58,36.0
"nakajima, keita",-0.15,0.0,,0.0,-0.19,-0.02,0.0,0.01,,0.0,-0.03,,-0.03,-0.1,-0.07,0.01,-0.02,-0.0,-0.0,0.06,0.01,0.04,-0.04,0.0,-0.17,0.0,2.66,21.0
"neergaard-petersen, rasmus",0.18,0.0,,0.0,0.3,0.06,0.0,0.02,,-0.0,0.01,,-0.01,0.02,0.02,0.01,0.06,0.0,0.0,0.05,0.04,0.0,-0.04,0.0,0.24,0.0,2.48,49.0
"novak, andrew",0.49,0.0,,0.0,0.62,0.06,0.0,0.02,,-0.01,0.06,,0.02,0.17,0.15,0.02,0.01,-0.0,-0.0,0.02,-0.05,-0.03,0.02,0.08,0.56,0.0,2.54,54.0
"nyholm, pontus",-0.3,0.0,,0.0,-0.71,-0.21,0.0,0.01,,0.01,-0.06,,-0.04,-0.09,-0.11,0.0,0.01,0.0,0.0,0.04,0.01,-0.04,-0.04,0.0,-0.51,0.0,3.2,32.0
"olesen, thorbjorn",0.3,0.0,,0.0,0.46,0.08,0.0,0.02,,-0.02,0.08,,0.02,0.2,-0.03,0.0,0.04,-0.0,0.0,-0.04,0.04,-0.0,-0.01,-0.01,0.38,0.0,2.78,37.0
"palmer, ryan",-1.82,0.0,,0.0,-2.07,-0.13,0.0,0.04,,0.06,-0.33,,-0.12,-0.88,-0.45,-0.0,-0.01,-0.0,-0.0,-0.26,0.01,-0.0,0.11,0.03,-1.95,0.0,2.7,11.0
"parry, john",0.09,0.0,,0.0,0.32,0.11,0.0,0.02,,-0.02,0.06,,0.03,0.12,0.01,0.0,-0.05,0.0,0.0,-0.08,0.04,-0.0,-0.04,0.0,0.2,0.0,2.3,60.0
"pavon, matthieu",-0.2,0.0,,0.0,-0.3,-0.05,0.0,0.02,,-0.0,-0.06,,-0.0,-0.17,-0.03,-0.01,0.01,0.0,-0.0,-0.01,0.04,0.04,-0.04,0.0,-0.25,0.0,2.3,41.0
