player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,skill_v2_delta,age,dsle_,c_adj,exp,c_hist,pred,std_dev,sample
"ghim, doug",0.61,0.0,,0.0,0.88,0.07,0.0,,0.07,-0.05,,0.11,-0.03,0.35,0.11,-0.01,0.14,-0.0,-0.0,0.0,0.01,-0.05,0.02,-0.05,0.0,0.68,2.3,43.0
"glover, lucas",-0.44,0.0,,0.0,-0.55,-0.05,0.0,-0.03,,-0.0,0.02,,-0.01,0.03,-0.19,0.03,0.0,-0.0,-0.0,0.0,-0.22,-0.07,0.01,-0.02,0.0,-0.5,2.93,50.0
"gomez, fabian",-0.93,0.0,,0.0,-0.95,-0.01,0.0,-0.0,,-0.0,-0.24,,-0.01,-0.5,-0.18,0.03,-0.03,0.0,0.0,0.0,-0.24,0.26,0.02,-0.02,0.0,-0.94,2.45,49.0
"gordon, will",-0.61,0.0,,0.0,-0.87,-0.13,0.0,-0.01,,-0.0,-0.2,,-0.02,-0.39,-0.21,0.01,0.0,0.0,0.0,0.0,-0.02,0.26,-0.01,-0.02,0.0,-0.74,2.76,53.0
"greyserman, max",-0.02,0.0,,0.0,0.17,0.1,0.0,-0.03,,-0.0,0.08,,0.0,0.18,-0.1,-0.03,0.01,0.0,0.0,0.0,-0.03,-0.07,-0.02,-0.02,0.0,0.08,2.82,49.0
"griffin, lanto",-0.26,0.0,,0.0,-0.34,-0.04,0.0,-0.02,,-0.0,-0.13,,-0.01,-0.31,0.04,0.05,-0.02,-0.0,0.0,0.0,-0.1,0.26,-0.0,-0.02,0.0,-0.3,2.78,45.0
"grillo, emiliano",0.45,0.0,,0.0,0.28,-0.08,0.0,,0.17,-0.01,,0.02,-0.0,0.28,0.07,-0.02,0.05,-0.0,0.0,0.0,-0.03,-0.05,0.04,-0.05,0.0,0.37,2.64,45.0
"hadwin, adam",-0.65,0.0,,0.0,-0.73,-0.04,0.0,-0.02,,-0.0,-0.21,,-0.02,-0.37,-0.16,0.02,-0.02,-0.0,-0.0,0.0,-0.11,0.26,-0.0,-0.02,0.0,-0.69,2.72,50.0
"hardy, nick",-0.53,0.0,,0.0,-0.8,-0.13,0.0,-0.01,,-0.0,-0.21,,-0.02,-0.36,-0.16,0.03,0.01,0.0,0.0,0.0,-0.02,0.24,-0.01,-0.02,0.0,-0.67,2.3,39.0
"harper, keller",-3.08,0.0,,0.0,-3.33,-0.26,0.0,,,,,,,,,,,0.0,0.0,-3.08,,0.0,0.0,0.0,0.0,-3.33,2.3,0.0
"higgs, harry",-0.68,0.0,,0.0,-0.89,-0.1,0.0,-0.02,,-0.0,-0.18,,-0.01,-0.38,-0.26,0.01,0.01,0.0,0.0,0.0,-0.06,0.24,-0.01,-0.02,0.0,-0.78,2.3,49.0
"hirata, kensei",-1.25,0.0,,0.0,-1.17,0.04,0.0,-0.0,,-0.0,-0.3,,-0.02,-0.63,-0.22,0.02,-0.02,0.0,0.0,0.0,0.01,-0.07,0.01,-0.02,0.0,-1.21,2.72,37.0
"hisatsune, ryo",0.45,0.0,,0.0,0.67,0.11,0.0,-0.02,,0.0,0.12,,0.01,0.17,0.11,0.01,0.02,0.0,-0.0,0.0,0.02,0.02,0.0,-0.02,0.0,0.56,2.79,67.0
"hodges, lee",0.09,0.0,,0.0,0.12,0.01,0.0,-0.01,,-0.0,0.07,,0.0,0.16,-0.04,-0.02,0.04,-0.0,-0.0,0.0,-0.03,-0.07,0.01,-0.02,0.0,0.1,2.3,39.0
"hoey, rico",0.1,0.0,,0.0,0.21,0.06,0.0,-0.02,,0.0,0.02,,0.0,0.09,0.09,0.01,0.03,-0.0,0.0,0.0,-0.02,-0.07,-0.01,-0.02,0.0,0.15,2.3,53.0
"hoge, tom",-0.34,0.0,,0.0,-0.31,0.01,0.0,-0.02,,-0.0,-0.04,,-0.01,-0.05,0.02,-0.0,-0.05,-0.0,-0.0,0.0,-0.09,-0.07,-0.0,-0.02,0.0,-0.32,2.99,57.0
"hojgaard, rasmus",0.77,0.0,,0.0,0.66,-0.03,0.0,,0.12,-0.02,,0.1,-0.01,0.35,0.06,-0.01,0.02,-0.0,0.0,0.0,0.05,0.21,-0.04,-0.05,0.0,0.74,2.56,55.0
"horschel, billy",0.13,0.0,,0.0,0.16,0.01,0.0,-0.03,,0.0,0.04,,0.0,0.14,0.18,-0.0,0.02,-0.0,0.0,0.0,-0.12,-0.07,-0.0,-0.02,0.0,0.15,2.65,49.0
"hossler, beau",0.29,0.0,,0.0,0.47,0.09,0.0,-0.02,,0.0,0.05,,0.01,0.11,0.26,-0.02,0.03,0.0,0.0,0.0,-0.03,-0.07,0.01,-0.02,0.0,0.38,2.36,47.0
"hubbard, mark",-0.46,0.0,,0.0,-0.42,0.02,0.0,-0.02,,-0.0,-0.08,,-0.01,-0.1,-0.13,0.04,0.01,-0.0,-0.0,0.0,-0.09,-0.07,0.01,-0.02,0.0,-0.44,2.51,43.0
"hughes, mackenzie",0.07,0.0,,0.0,0.19,0.06,0.0,-0.02,,0.0,0.06,,0.0,0.1,0.1,-0.03,0.01,-0.0,0.0,0.0,-0.07,-0.07,0.01,-0.02,0.0,0.13,2.3,45.0
"jaeger, stephan",-0.28,0.0,,0.0,0.03,0.15,0.0,-0.02,,0.0,0.02,,-0.0,0.07,-0.08,-0.01,-0.07,-0.0,-0.0,0.0,-0.09,-0.07,-0.01,-0.02,0.0,-0.12,3.2,44.0
"james, ben",0.25,0.0,,0.0,0.77,0.52,0.0,,0.03,-0.05,,0.08,-0.03,0.32,0.17,-0.01,0.06,0.0,0.0,0.0,0.01,-0.05,0.03,-0.05,0.0,0.77,2.7,31.0
"jones, tyler",-2.97,0.0,,0.0,-4.23,-0.63,0.0,,,,,,,,,,,0.0,0.0,-2.97,,0.0,0.0,0.0,0.0,-3.6,3.0,0.0
"kanaya, takumi",-0.34,0.0,,0.0,-0.25,0.05,0.0,-0.01,,-0.0,-0.04,,-0.01,-0.09,-0.09,-0.01,-0.02,-0.0,-0.0,0.0,-0.0,-0.07,0.02,-0.02,0.0,-0.29,2.3,41.0
"kang, jeffrey",-1.03,0.0,,0.0,-0.92,0.05,0.0,0.01,,-0.0,-0.21,,-0.02,-0.43,-0.22,0.03,-0.01,0.0,0.0,0.0,-0.07,-0.07,-0.01,-0.02,0.0,-0.97,2.68,37.0
